IdService;IdSecteur;Region;Territoire;Secteur;IdCop;AnneeService;MoisService;SemaineService;JourService;DateService;CodeVehicule;LibelleVehicule;CodeTypeVehicule;LibTypeVehicule;CodeService;LibelleService;CodeSecteur;NumeroTour;LibelleAgence;CodeActivite;ContratLibelle;NbVidage;TempsCollecteHorsInterruption;TempsPause;TempsHLPHorsInterruption;TempsTotalHorsInterruption;KmCollecte;KmHLP;KmTotal;CodeDechet;Tonnage;TonnageHeureCollecte;DATEDEBUT
1006987234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;11;46;JEUDI;14/11/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;5,17;0,5;1,17;6,33;81;20;101;PC+PL+ME;1,22;0,24;14/11/2019 05:27
878992234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2018;5;20;JEUDI;17/05/2018;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,67;0,43;1,33;9;106;8;114;OM;4,62;0,6;17/05/2018 05:34
1084143234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;11;47;MERCREDI;18/11/2020;R10704;R10704  Bi Comp;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,27;0,33;1,28;9,55;121;12;133;PC+PL+ME;1,34;0,16;18/11/2020 05:30
1027856234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;3;10;MARDI;03/03/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,22;0,35;1,15;9,37;126;18;144;OM;4,74;0,58;03/03/2020 05:33
1082169234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;11;45;MARDI;03/11/2020;R10704;R10704  Bi Comp;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,68;0,33;0,77;9,45;148;11;159;OM;4,2;0,48;03/11/2020 05:40
1083722234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;11;47;LUNDI;16/11/2020;R10704;R10704  Bi Comp;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,83;0,33;1,13;7,97;87;6;93;PC+PL+ME;1,24;0,18;16/11/2020 05:40
1043668234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;6;23;MERCREDI;03/06/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,98;0,35;1,23;9,22;125;19;144;OM;4,3;0,54;03/06/2020 05:32
1032796234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;4;14;JEUDI;02/04/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,63;0,33;2,23;8,87;103;9;112;PC+PL+ME;1,26;0,19;02/04/2020 05:30
1082754234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;11;46;MARDI;10/11/2020;R10704;R10704  Bi Comp;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,42;0,33;1,15;9,57;129;22;151;PC+PL+ME;1,3;0,15;10/11/2020 05:30
1058700234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;8;34;LUNDI;17/08/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,82;0,33;0,8;7,62;113;10;123;OM;2,58;0,38;17/08/2020 05:29
892710234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2018;7;28;JEUDI;12/07/2018;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,35;0,33;0,72;9,07;107;4;111;OM;4,8;0,57;12/07/2018 04:51
916129234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2018;10;43;JEUDI;25/10/2018;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;4,97;0,4;3,95;8,92;4;47;51;OM;4,18;0,84;25/10/2018 05:42
920348234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2018;11;46;JEUDI;15/11/2018;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,88;0,35;1,43;8,32;109;8;117;PC+PL+ME;0,78;0,11;15/11/2018 05:34
1080737234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;10;44;MARDI;27/10/2020;R10704;R10704  Bi Comp;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,82;0,33;0,62;9,43;141;16;157;OM;5,1;0,58;27/10/2020 05:42
1056546234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;7;31;MERCREDI;29/07/2020;R10838;R10838  Bi comp 26T;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC - Echange n° 1;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;5,93;0,35;0,85;6,78;93;14;107;OM;3,86;0,65;29/07/2020 08:13
1027940234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;3;10;JEUDI;05/03/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,55;0,33;2,83;9,38;100;7;107;OM;5,1;0,78;05/03/2020 05:30
944943234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;3;11;JEUDI;14/03/2019;R10849;R10849  BICOMP 26T;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;4,35;0,52;1,25;5,6;29;5;34;OM;4,36;1;14/03/2019 05:30
1016304234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;12;1;MARDI;31/12/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,9;0,37;0,82;7,72;125;17;142;OM;3,84;0,56;31/12/2019 04:16
1052975234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;7;29;MERCREDI;15/07/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,58;0,33;0,93;8,52;132;12;144;PC+PL+ME;1,1;0,15;15/07/2020 05:34
966112234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;6;25;JEUDI;20/06/2019;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;5,27;;1,23;6,5;32;8;40;PC+PL+ME;1,02;0,19;20/06/2019 05:24
1041530234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;5;21;MARDI;19/05/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,8;0,4;1,45;9,25;124;18;142;OM;3,82;0,49;19/05/2020 05:43
1085418234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;11;48;MERCREDI;25/11/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;5,58;;0,98;6,57;79;26;105;OM;4,06;0,73;25/11/2020 05:41
1039690234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;5;19;MERCREDI;06/05/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,45;0,33;1,03;8,48;106;26;132;OM;5,24;0,7;06/05/2020 05:44
861349234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2018;2;8;JEUDI;22/02/2018;R10736;R10736  Bi comp 26T;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7;0,35;0,92;7,92;106;7;113;OM;5,12;0,73;22/02/2018 05:37
1045426234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;6;24;LUNDI;08/06/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,28;0,33;0,5;6,78;109;7;116;OM;2,64;0,42;08/06/2020 05:39
953871234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;4;17;JEUDI;25/04/2019;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,48;0,33;0,85;9,33;108;11;119;PC+PL+ME;1,24;0,15;25/04/2019 05:21
994269234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;9;37;MARDI;10/09/2019;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,83;0,42;1,6;9,43;128;16;144;OM;3,66;0,47;10/09/2019 05:26
1007922234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;11;47;LUNDI;18/11/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC - Echange n° 1;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;0,13;;-0,08;0,05;0;0;0;OM;0;0;18/11/2019 05:36
965430234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;6;25;LUNDI;17/06/2019;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,5;0,33;0,88;7,38;89;5;94;PC+PL+ME;0,94;0,14;17/06/2019 05:35
1084020234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;11;47;MARDI;17/11/2020;R10704;R10704  Bi Comp;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,87;0,33;0,67;8,53;135;11;146;PC+PL+ME;1,12;0,14;17/11/2020 05:41
1025603234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;2;8;JEUDI;20/02/2020;R10704;R10704  Bi Comp;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,58;0,53;0,58;7,17;110;4;114;PC+PL+ME;0,94;0,14;20/02/2020 05:40
1001418234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;10;42;MARDI;15/10/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,45;0,33;1,22;9,67;123;20;143;PC+PL+ME;1,32;0,16;15/10/2019 05:31
1048871234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;6;26;LUNDI;22/06/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,37;0,35;1,02;7,38;104;7;111;PC+PL+ME;0,82;0,13;22/06/2020 05:41
1058033234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;8;33;MARDI;11/08/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,98;0,63;0,87;8,85;131;12;143;PC+PL+ME;1,18;0,15;11/08/2020 04:29
1055345234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;7;31;LUNDI;27/07/2020;R10837;R10837  Bi Comp 26T;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,88;0,33;1,57;8,45;82;62;144;PC+PL+ME;1,34;0,19;27/07/2020 06:49
1043681234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;6;23;JEUDI;04/06/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,28;0,33;1,12;7,4;81;28;109;OM;4,2;0,67;04/06/2020 05:34
951307234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;4;15;JEUDI;11/04/2019;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,02;0,35;0,5;7,52;86;1;87;PC+PL+ME;0,92;0,13;11/04/2019 05:24
872674234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2018;4;16;JEUDI;19/04/2018;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8;0,37;1,28;9,28;105;6;111;PC+PL+ME;1,02;0,13;19/04/2018 05:30
965440234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;6;24;MERCREDI;12/06/2019;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,9;0,33;0,57;9,47;129;22;151;OM;5,1;0,57;12/06/2019 05:36
1046871234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;6;25;JEUDI;18/06/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;5,42;0,9;1,35;6,77;31;11;42;OM;6,28;1,16;18/06/2020 05:38
908875234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2018;9;39;JEUDI;27/09/2018;R10736;R10736  Bi comp 26T;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;5,38;;0,98;6,37;30;7;37;OM;5,08;0,94;27/09/2018 05:41
986067234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;8;31;JEUDI;01/08/2019;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;5,05;0,4;1,38;6,43;32;6;38;PC+PL+ME;0,96;0,19;01/08/2019 05:27
970643234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;7;28;LUNDI;08/07/2019;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,77;0,33;0,77;7,53;107;8;115;PC+PL+ME;0,76;0,11;08/07/2019 05:29
1003478234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;10;43;JEUDI;24/10/2019;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;5,77;0,33;0,93;6,7;32;9;41;OM;5,96;1,03;24/10/2019 05:20
1079695234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;10;43;LUNDI;19/10/2020;R10704;R10704  Bi Comp;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,45;0,33;0,87;7,32;88;5;93;OM;3,76;0,58;19/10/2020 05:45
1059035234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;8;34;MERCREDI;19/08/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;4,92;0,37;1,25;6,17;71;28;99;PC+PL+ME;1,08;0,22;19/08/2020 05:30
971594234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;7;28;JEUDI;11/07/2019;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,42;0,63;1,03;9,45;108;7;115;PC+PL+ME;1,2;0,14;11/07/2019 05:25
864383234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2018;3;10;JEUDI;08/03/2018;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,78;0,38;1,12;8,9;107;4;111;OM;4,78;0,61;08/03/2018 06:04
997326234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;9;39;MARDI;24/09/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,33;0,38;1,52;8,85;127;17;144;OM;3,94;0,54;24/09/2019 05:31
1056579234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;7;31;JEUDI;30/07/2020;R10838;R10838  Bi comp 26T;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;4,52;0,35;3,03;7,55;34;14;48;OM;4,44;0,98;30/07/2020 05:06
993085234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;9;36;MERCREDI;04/09/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,03;0,33;1,13;8,17;104;22;126;PC+PL+ME;1,26;0,18;04/09/2019 05:20
1017958234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;1;2;JEUDI;09/01/2020;R10615;R10615  BOM BICOMP 26T 139CGR44;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,58;0,35;1,57;8,15;106;8;114;PC+PL+ME;1,68;0,26;09/01/2020 05:30
1036890234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;4;17;LUNDI;20/04/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,05;0,33;1;7,05;78;13;91;OM;3,74;0,62;20/04/2020 06:06
991758234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;8;35;MERCREDI;28/08/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,9;0,35;0,48;9,38;133;10;143;PC+PL+ME;1,04;0,12;28/08/2019 05:30
994690234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;9;37;JEUDI;12/09/2019;R10849;R10849  BICOMP 26T;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,47;0,37;0,53;9;52;4;56;OM;8,44;1;12/09/2019 05:22
1000790234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;10;41;JEUDI;10/10/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;5,8;0,33;1,08;6,88;40;7;47;PC+PL+ME;0,56;0,1;10/10/2019 05:23
1080737234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;10;44;MARDI;27/10/2020;R10704;R10704  Bi Comp;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,82;0,33;0,62;9,43;141;16;157;PC+PL+ME;1,38;0,16;27/10/2020 05:42
923327234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2018;11;48;JEUDI;29/11/2018;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,38;0,35;0,78;8,17;109;4;113;PC+PL+ME;0,84;0,11;29/11/2018 05:36
1050074234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;6;27;MARDI;30/06/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,07;0,33;1,35;9,42;125;19;144;OM;4,08;0,51;30/06/2020 05:34
993270234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;9;36;JEUDI;05/09/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,6;0,52;0,63;9,23;114;8;122;OM;5,5;0,64;05/09/2019 05:25
916129234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2018;10;43;JEUDI;25/10/2018;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;4,97;0,4;3,95;8,92;4;47;51;PC+PL+ME;0,98;0,2;25/10/2018 05:42
